Period;City;Quality of Life Index;Purchasing Power Index;Safety Index;Health Care Index;Cost of Living Index;Property Price to Income Ratio;Traffic Commute Time Index;Pollution Index;Climate Index
2019-mid;Victoria, Canada;194,45;95,12;70,24;71,38;72,05;7,58;27,1;14,66;92,52
2019-mid;Mexico City, Mexico;94,51;50,32;32,25;64,78;37,15;14,05;49,49;83,91;92,37
2019-mid;Seattle, WA, United States;190,09;144,52;53,9;72,74;86,59;5,62;42,49;28,22;91,73
2019-mid;Ankara, Turkey;130,86;46,51;59,67;67,7;35,69;6,62;35,85;70,57;91,49
2019-mid;Baku, Azerbaijan;94,74;27,88;69,02;41,35;30,25;20,35;40,14;81,72;91,4
2019-mid;Johannesburg, South Africa;125,89;79,09;19,68;59,78;47,37;3,64;41,54;61,22;91,38
2019-mid;Vancouver, Canada;171,33;90,36;64,39;74,52;73,72;15,26;36,32;24,61;91,15
2019-mid;Sacramento, CA, United States;179,17;125,93;49,95;69,66;77,79;3,66;26,67;44,23;90,64
2019-mid;The Hague (Den Haag), Netherlands;183,27;95,09;71,9;76,86;76,8;6,88;39,7;25,89;90,61
2019-mid;Santiago, Chile;117,11;50,95;49,22;66,25;51,61;13,88;37,25;70,19;90,21
2019-mid;Cork, Ireland;181,88;92,92;69,9;59,24;77,13;5,22;32,26;22,2;89,78
2019-mid;Atlanta, GA, United States;174,91;154,85;37,36;64,99;70,65;2,7;42,61;45,82;89,73
2019-mid;Portland, OR, United States;186,45;126,37;52,33;71,05;78,13;4,45;33,24;29,48;89,56
2019-mid;Bangalore, India;125,38;82,63;54,15;68,13;28,58;8,55;51,22;82,18;89,39
2019-mid;Amman, Jordan;110,26;35,29;59,28;65,97;57,52;9,4;45,25;77,69;89,05
2019-mid;Bristol, United Kingdom;169,2;98,64;59,92;73,79;70,15;8,61;27,96;44,44;88,51
2019-mid;Cairo, Egypt;77,53;24,45;48,69;43,49;30,87;13,05;50,32;93,27;88,45
2019-mid;Thessaloniki, Greece;129,22;46,52;63,88;56,26;56,59;11,15;26,67;64,72;88,39
2019-mid;Paris, France;120,38;78,59;48,54;75,6;85,42;21,39;41,6;66,46;88,39
2019-mid;London, United Kingdom;120,63;82,34;47,88;68,78;81,5;21,85;46,66;59,77;88,25
2019-mid;Rio de Janeiro, Brazil;77,29;39,82;22,21;42,36;47,26;19,86;52,1;68,18;88,22
2019-mid;Milan, Italy;123,52;64,29;56,16;70,7;75,2;16,84;37,1;67,52;88,12
2019-mid;Birmingham, United Kingdom;156,71;100,83;41,94;73,62;64,24;7,89;36,28;46,21;87,66
2019-mid;Amsterdam, Netherlands;171,5;91,06;66,77;70,02;79,91;12,04;29,49;31,06;87,45
2019-mid;Orlando, FL, United States;169,75;108,87;46,01;62,47;69,8;3,1;36,94;33,48;87,23
2019-mid;Manchester, United Kingdom;148,88;97,42;45,23;77,05;66,05;8,55;42,52;54,13;86,95
2019-mid;Nicosia, Cyprus;142,75;61,29;71,44;51,33;62,56;7,29;25,43;60,63;86,01
2019-mid;Dublin, Ireland;144,79;86,04;50,01;49,92;78,88;9,77;39,06;39,05;85,89
2019-mid;Miami, FL, United States;157,33;100,85;49,17;63,85;76,64;4,98;43,07;41,28;85,69
2019-mid;Turin, Italy;129,29;74,16;45,09;67,14;68,68;9,58;30,09;70,25;85,66
2019-mid;Houston, TX, United States;171,38;153,07;37,8;71,86;64,7;2,1;41,37;55,14;85,53
2019-mid;Madrid, Spain;158,5;84,4;69,73;78,63;58,89;12,04;34,67;52,21;85,47
2019-mid;Antwerp, Belgium;158,25;94,31;65,91;79,49;73,56;5,93;37,42;61,07;85,42
2019-mid;Eindhoven, Netherlands;202,01;115,5;73,53;72,56;74,16;4,86;23,71;21,47;85,38
2019-mid;Tokyo, Japan;169,65;98,37;80,61;80,91;90,6;13,83;38,33;43,09;85,26
2019-mid;Varna, Bulgaria;141,88;45,93;68,56;64,35;38,17;9,22;27,86;56,85;85,08
2019-mid;Cologne, Germany;168,91;113,62;57,04;74,37;66,73;9,95;37,32;41,72;84,85
2019-mid;Glasgow, United Kingdom;179,74;102,93;54,71;85,29;63,72;6,19;34,54;32;84,78
2019-mid;Frankfurt, Germany;172,93;110,61;59,23;72,69;70,99;10,68;26,62;40,73;84,72
2019-mid;Tampa, FL, United States;181,92;121,48;50,45;67,21;69,04;3,12;36,07;28,42;84,67
2019-mid;Taipei, Taiwan;152,34;80,61;85,03;86,55;60,68;28,65;33,08;50,87;84,38
2019-mid;Tbilisi, Georgia;114,7;31,12;79,35;51,88;27,9;13,95;38,25;75,57;84,2
2019-mid;Belgrade, Serbia;110,35;35,92;62,99;53,73;39,98;22,9;35,31;60,73;84,14
2019-mid;Charlotte, NC, United States;194,84;138,87;56,64;73,56;78,4;2,49;37,85;25,82;84,05
2019-mid;Novi Sad, Serbia;134,95;43,34;56,76;48,18;35,05;16,23;17,21;44,56;84,02
2019-mid;Edinburgh, United Kingdom;189,29;100,88;69,87;80,71;67,95;8,64;27,44;25,7;84,01
2019-mid;Raleigh, NC, United States;222,73;178,79;67,8;70,94;74,05;2,21;32,83;19,49;83,88
2019-mid;Brussels, Belgium;153,09;100,05;50,75;77,97;74,4;6,47;32,62;61,84;83,85
2019-mid;Copenhagen, Denmark;191,44;101,04;77;77,67;87,06;9,42;29,35;20,49;83,74
2019-mid;Hong Kong, Hong Kong;99,58;66,79;81,9;66,93;79,21;49,38;41,09;67,34;83,64
2019-mid;Shanghai, China;79,43;58,87;58,93;61,49;51,07;42,8;49,13;80,38;83,64
2019-mid;Berlin, Germany;164,23;101,89;59,83;69,05;66,59;11,37;33,32;40,74;83,35
2019-mid;Nashville, TN, United States;178,82;139,06;52,65;61,03;67,77;2,99;37,61;39,96;83,02
2019-mid;Hamburg, Germany;179,31;116,92;52,41;77,57;71,3;8,94;31,79;30,47;82,75
2019-mid;Canberra, Australia;224,83;138,83;80,36;83,17;73,15;5,1;23,17;11,58;82,72
2019-mid;Luxembourg, Luxembourg;189,67;109,48;73,76;78,17;87,77;11,03;34,58;19,07;82,62
2019-mid;Geneva, Switzerland;182,58;115,89;72,1;68,37;122,3;10,67;26,25;28,03;82,61
2019-mid;Zagreb, Croatia;163,26;62,62;76,87;66,47;50,99;12,14;34,59;29,52;82,19
2019-mid;Austin, TX, United States;200;159,06;64,6;70,8;69,17;3,63;34,21;35,93;82,08
2019-mid;Timisoara, Romania;146,95;51,29;75,36;68,2;36,31;11,59;24,79;57,37;82,05
2019-mid;Dallas, TX, United States;197,24;182,53;50,86;66,04;66,84;1,98;34,88;43,2;81,85
2019-mid;Vienna, Austria;188,45;89,79;76,68;79,62;68,93;13,2;26,12;17,65;81,77
2019-mid;Washington, DC, United States;172,47;140,76;44;70,48;88,17;4,24;42,44;40,43;81,62
2019-mid;Zurich, Switzerland;204,86;137,71;83,18;75,55;128,3;8,89;34,14;15,6;81,48
2019-mid;Baltimore, MD, United States;163,02;122,61;28,86;76,74;74,8;2,65;32,12;48,05;81,24
2019-mid;Stuttgart, Germany;174,03;110,86;72,99;71,21;67,96;10,9;33,37;41,9;81,07
2019-mid;Bratislava, Slovakia;152,71;68,9;70,02;58,9;48,09;12,51;29,36;42,5;80,72
2019-mid;Prague, Czech Republic;160,76;73,82;75,02;73,42;48,97;17,35;32,76;35,87;80,67
2019-mid;San Antonio, TX, United States;185,64;129,89;53,32;72,49;66,09;2,27;28,28;38,73;80,58
2019-mid;Monterrey, Mexico;127,05;60,53;48,93;62,79;37,89;6,81;29,9;71,97;80,37
2019-mid;New York, NY, United States;141,18;100;56,26;65,02;100;11,08;42,91;55,45;79,66
2019-mid;Hanoi, Vietnam;89,35;32,31;59,35;51,93;38,8;20,49;29,32;92;79,04
2019-mid;Odessa, Ukraine;102,37;32,43;45,93;50,9;32,61;14,67;36,1;66,42;79
2019-mid;Budapest, Hungary;125,63;58,51;63,32;46,3;44,47;14,57;38,33;53,86;78,41
2019-mid;Wroclaw, Poland;140,24;63,32;70,92;62,18;41,54;10,86;31,92;60,85;78,39
2019-mid;Sarajevo, Bosnia And Herzegovina;106,84;43,58;49,57;51,22;39,55;14,62;28,23;73,85;78,18
2019-mid;Brno, Czech Republic;164,13;72,91;73,05;73,72;45,7;11,38;25,4;42,69;78,17
2019-mid;Coimbatore, India;125,23;48,02;65,31;70,29;24,82;12;49,85;62,07;78,1
2019-mid;Philadelphia, PA, United States;149,31;98,77;40,44;68,94;83,49;3,83;39,6;48,01;77,98
2019-mid;Gothenburg, Sweden;183,29;101,56;58,97;69,45;69,34;10,56;22,72;17,36;77,49
2019-mid;Poznan, Poland;149,88;65,79;73,16;63,24;39,53;10,47;30,65;51,55;77,41
2019-mid;Islamabad, Pakistan;140,51;37,06;69,53;64,53;20,6;11,28;31,89;46,87;76,91
2019-mid;Skopje, Macedonia;105,07;41,34;54,87;57,66;35,44;13,85;29,87;82,6;76,3
2019-mid;Ljubljana, Slovenia;170,12;69,63;77,96;65,32;55,12;13,77;27,93;22,45;76,11
2019-mid;Sofia, Bulgaria;127,39;59,81;56,97;55,46;40,93;8,83;30,8;66,33;76,01
2019-mid;Munich, Germany;187,42;108,48;83,55;78,26;72,65;16,1;33,68;21,27;75,98
2019-mid;Bucharest, Romania;120,89;57,45;72,32;53,89;39,21;10,83;42,18;73,76;75,61
2019-mid;Gdansk, Poland;160,8;66,5;70,21;61,43;41,01;12,07;29,68;29,46;75,51
2019-mid;Kansas City, MO, United States;184,43;128,9;41,08;78,75;69,8;2,08;25,62;33,5;75,08
2019-mid;Riga, Latvia;149,53;59,03;62;61,85;50,1;8,85;32,12;37,2;74,7
2019-mid;Warsaw, Poland;143,5;72,32;73,65;63,67;43,03;12,2;35,47;57,53;74,61
2019-mid;Cluj-Napoca, Romania;155,73;58,86;80,01;64,8;37,17;12,64;29,1;41,43;74,35
2019-mid;Pune, India;128,83;73,51;62,97;67,16;28,27;10,85;43,27;72,58;74,32
2019-mid;Krakow (Cracow), Poland;135,39;67,75;72,97;63,8;40,95;11,95;30,64;70,45;73,86
2019-mid;Hyderabad, India;122,78;58,9;64,54;67,88;25,9;8,91;44,11;76,76;73,54
2019-mid;Iasi, Romania;133,94;53,65;72,63;56,55;36,25;10,28;33,61;60,15;73,04
2019-mid;Pittsburgh, PA, United States;174,91;116,06;63,61;72,81;74,41;2,16;38,86;41,19;72,13
2019-mid;Boston, MA, United States;182,91;125,66;66,26;76,21;86,65;7,69;44,15;24,67;71,73
2019-mid;Mumbai, India;70,21;47,96;58,18;68,13;29,87;42,8;55,6;83,33;71,48
2019-mid;Karachi, Pakistan;85,02;33,13;43,21;59;19,66;14,98;39,36;90,87;71,32
2019-mid;Columbus, OH, United States;195,78;131,34;58,35;72,93;70,72;2,17;25,68;25,18;71,29
2019-mid;Dhaka, Bangladesh;63,57;37,22;34,1;40,22;34,61;13,34;58,09;93,56;71,29
2019-mid;Tehran, Iran;61,76;24,04;46,33;52,27;42,68;29,86;52,97;82,46;70,99
2019-mid;Kiev, Ukraine;105,53;40,27;52,51;53,82;33,88;13,65;42,17;65,33;69,95
2019-mid;Indianapolis, IN, United States;166,65;117,9;42,01;69,4;65,53;2,26;30,43;42,82;69,92
2019-mid;Stockholm, Sweden;166,5;100,6;55,71;66,94;77,12;14,44;37,26;16,23;69,67
2019-mid;Lviv, Ukraine;117,66;34,04;58,98;57,67;30,01;14,48;34,34;55,6;69,61
2019-mid;Dnipro, Ukraine;97,58;36,36;45,79;50,73;30,44;10,37;30,04;82,33;69,52
2019-mid;Reykjavik, Iceland;191,18;94,45;78,81;66,82;97,59;6,25;19,73;14,7;68,81
2019-mid;Seoul, South Korea;143,34;86,13;71,03;83,18;84,48;20,71;41,45;49,23;68,39
2019-mid;Panama City, Panama;110,08;39,14;55,59;58,06;56,56;12,02;35,8;65,44;67,84
2019-mid;Lahore, Pakistan;101,65;34,8;61,57;63,42;21,1;16,68;38,12;79,64;67,56
2019-mid;Muscat, Oman;168,04;81,61;77,15;58,71;50,93;9,39;18,53;37,98;67,22
2019-mid;Mangalore, India;169,96;65,71;74,15;79,02;24,25;7,74;33,04;30,8;66,65
2019-mid;Vilnius, Lithuania;162,07;62,69;71,16;68,15;46,68;12,75;27,99;24,95;66,59
2019-mid;Salt Lake City, UT, United States;172,8;137,13;72,74;71,14;64,13;3,85;35,28;61,71;66,52
2019-mid;Jeddah (Jiddah), Saudi Arabia;144,35;93,98;65,65;56,97;50,85;3,31;31;70,53;66,17
2019-mid;Chicago, IL, United States;157,82;130,98;35,66;67,01;79,17;3,51;41,55;43,54;66,11
2019-mid;Toronto, Canada;147,61;82,86;63,3;75,35;85,21;13,85;43,26;37,67;65,35
2019-mid;Kharkiv, Ukraine;104,9;31,46;53,21;46,01;30,59;12,36;38,18;59,95;65,35
2019-mid;Minsk, Belarus;141,07;44,56;76,06;61,72;33,97;14,21;30,17;42,36;64,37
2019-mid;Tallinn, Estonia;175,12;75,88;79,04;69,5;53,47;9,31;27,79;23,16;64,28
2019-mid;Jakarta, Indonesia;73,13;28,07;46,52;59,08;41,97;19,92;53,78;82,85;63,76
2019-mid;Ho Chi Minh City, Vietnam;71,87;29,29;43,59;56,85;37,94;24,83;30,97;92,13;63,44
2019-mid;Yerevan, Armenia;118,48;30,67;78,87;50,2;33,1;17,43;31,35;57,04;63,42
2019-mid;Helsinki, Finland;186,59;101,95;77,75;75,23;74,39;11,57;33,53;12,47;62,79
2019-mid;Manila, Philippines;61,2;32,76;35,18;60,25;40,17;21,24;55,65;91,37;61,23
2019-mid;Milwaukee, WI, United States;157,55;101,5;33,89;65,62;68,49;2,81;30,67;32,37;60,96
2019-mid;Kolkata, India;94;52,55;51,19;58,24;25,32;10,82;60,46;78,94;60,9
2019-mid;Lagos, Nigeria;54,13;16,56;35,01;51,47;35,45;13,84;73,71;84,89;60,75
2019-mid;Saint Petersburg, Russia;109,57;50,9;60,57;59,52;40,8;14,49;48,6;63,35;60,64
2019-mid;Oslo, Norway;162,95;95,34;61,89;73,73;105,29;11,67;32,88;25,47;59,99
2019-mid;Gurgaon, India;121,16;103,55;41,2;72,43;31,19;7,07;38,87;90,24;59,87
2019-mid;Kelowna, Canada;175,31;105,36;51,78;71,05;67,88;5,27;30,91;20,26;59,65
2019-mid;Colombo, Sri Lanka;83,91;24,54;61,26;72,3;34,9;32,12;61,42;58,25;59,11
2019-mid;Halifax, Canada;166,73;88,62;57,85;71,54;71,53;7,1;29,69;25,24;58,99
2019-mid;Delhi, India;86,71;62,28;41,46;65,98;28,33;13,56;55,24;91,41;58,9
2019-mid;Bangkok, Thailand;92,1;38,99;58,31;78,02;56,76;25,15;44,43;75,41;58,39
2019-mid;Almaty, Kazakhstan;84,86;38,82;29,4;47,9;30,84;12,54;32,55;78,11;58,3
2019-mid;Beijing, China;67,23;61,67;57,84;63,57;45,79;46,18;44,11;87,28;57,64
2019-mid;Singapore, Singapore;146,09;88,84;72,3;71,07;80,23;23,13;41,3;32,06;57,45
2019-mid;Las Vegas, NV, United States;162,99;140,31;44,8;55,7;69,37;2,57;27,43;50,6;57,4
2019-mid;Kuala Lumpur, Malaysia;107,45;69,18;32,92;65,14;43;11,22;41,87;67,7;56,55
2019-mid;Denver, CO, United States;171,72;130,36;58,84;70,83;73,98;4,55;36,01;40,46;56,28
2019-mid;Moscow, Russia;105,46;59,82;59,35;59,42;45,96;18,6;52,52;61,61;55,83
2019-mid;Phoenix, AZ, United States;162,67;149,23;46,63;65,47;67,91;2,59;32,08;58,53;53,76
2019-mid;Chennai, India;109,88;61,52;59,39;70,85;25,62;13,38;46,96;76,62;53,22
2019-mid;Montreal, Canada;165,43;105,62;69,68;63,69;66,47;7,2;39,35;31,61;52,37
2019-mid;Madison, WI, United States;206,03;134,1;72,95;78,65;64,39;3,28;23,73;16,76;51,64
2019-mid;Dubai, United Arab Emirates;158,39;100,61;83,34;65,93;68,85;5,13;39,61;52,25;50,27
2019-mid;Minneapolis, MN, United States;179,76;126,76;50,85;78,35;76,07;3,12;35,83;23,32;49,46
2019-mid;Ahmedabad, India;119,93;50,75;66,96;70,5;25,5;8,64;39,09;71,62;49,27
2019-mid;Nizhny Novgorod, Russia;147,32;40,79;72,97;80,23;38,71;11,19;28,72;34,99;45,51
2019-mid;Ottawa, Canada;195,74;133,77;75,33;73,84;69,57;4,33;32,41;18,43;44,46
2019-mid;Riyadh, Saudi Arabia;149,19;103,37;71,73;65,47;49,78;3,36;29,95;68,57;44,45
2019-mid;Abu Dhabi, United Arab Emirates;170;104,73;89,39;68,74;63,74;6,01;27,15;49,14;43,89
2019-mid;Doha, Qatar;162,42;115,33;88,31;73,09;62,43;5,84;31,37;62,01;36,03
2019-mid;Calgary, Canada;187,15;141,29;67,87;76,57;71,3;4,68;32,44;25,4;33,09
2019-mid;Edmonton, Canada;175,72;124,8;57,47;78,58;70,36;3,76;29,78;29,07;32,11
2019-mid;Winnipeg, Canada;148;105,58;44,41;68,36;61,83;5,14;32,17;36,9;24,67
2019-mid;Yekaterinburg, Russia;93,22;46,94;53,21;61,29;37,87;11,5;37,2;74,85;21,33
2019-mid;Novosibirsk, Russia;85,02;41,36;52,36;55,18;36,38;11,56;43,49;72,32;16,14
2019;Caracas, Venezuela;0;3,86;16,9;41,1;25,01;143,21;40,32;73,51;99,93
2019;Auckland, New Zealand;171,51;96,88;54;74,91;76,98;11,81;37,84;28,62;99,89
2019;Guatemala City, Guatemala;111,76;43,45;39,58;64,38;42,89;10,91;47,82;68,02;99,89
2019;Nairobi, Kenya;72,26;27,67;42,53;57,52;42,05;32,32;56,73;77,17;99,79
2019;Medellin, Colombia;122,75;35,97;53,92;76,71;30,53;16,83;38,16;65,36;99,76
2019;Curitiba, Brazil;134,85;38,68;35,58;64,25;40,63;14,31;31,14;35,05;99,6
2019;San Jose, Costa Rica;115,1;46,97;43,44;63,15;54,5;8,16;67,34;54,81;99,48
2019;Sao Paulo, Brazil;78,76;39,4;28,15;55,09;46,73;20,62;51,42;82,67;99,04
2019;Brasilia, Brazil;143,16;63,18;36,25;49,14;47,05;11,62;29,66;32,6;98,97
2019;Quito, Ecuador;122,49;43,73;46,72;69,51;46,52;11,56;39,96;64,44;98,97
2019;Campinas, Brazil;126,21;47,43;32,83;61,57;46,77;11,9;34,06;49,73;98,87
2019;Porto Alegre, Brazil;111,77;40,95;21,96;61,13;42,38;13,34;32,54;58,64;98,68
2019;Lisbon, Portugal;149,54;51,16;69,22;70,76;53,67;18;35,45;38,41;98,59
2019;Belo Horizonte, Brazil;107,78;35,19;34,02;59,22;43,53;16,89;45,47;53,76;98,5
2019;Buenos Aires, Argentina;112,47;53,49;37,13;69,18;35,3;23,81;48,51;54,5;98,28
2019;Cape Town, South Africa;146,52;73,9;29,94;71,62;43,17;8,4;44,4;36,7;98,19
2019;Brisbane, Australia;202,9;130,82;65,7;82,21;69,78;6,5;41;20,8;98,07
2019;Montevideo, Uruguay;128,79;53,54;44,88;64,95;56,67;12,88;40;52,76;98,04
2019;Lima, Peru;81,87;37,25;31,46;55,55;39,82;16,64;51,84;85,51;97,69
2019;Wellington, New Zealand;201,96;107,79;71,02;72,85;72,36;7,32;27,33;15,21;97,68
2019;San Francisco, CA, United States;175,88;134,05;51,03;71,19;91,67;9,26;44,56;35,15;97,26
2019;Bogota, Colombia;93,48;30,49;39,1;65,38;32,48;23,97;47,76;68,55;97,12
2019;San Diego, CA, United States;192,68;136,48;63,82;71,77;72,67;6,01;36,81;34,82;97,08
2019;Sydney, Australia;178,92;120,47;61,46;72,76;78,39;11,02;43,7;31,13;97,07
2019;Izmir, Turkey;140,65;43,44;72,47;71,92;35,24;9,12;39,22;62,65;96,88
2019;Porto, Portugal;155,43;53,2;58,54;73,75;50,98;12,81;28,69;36,85;96,61
2019;Oakland, CA, United States;182,68;134,28;35,89;80,4;84,24;6,14;32,36;33,78;96,4
2019;Pretoria, South Africa;132,37;78,18;19,61;67,42;46,98;2,71;41,96;58,84;95,83
2019;Limassol, Cyprus;159,43;80;68,28;49,66;58,16;8,19;17,06;53,94;95,74
2019;Barcelona, Spain;141,85;76,02;57,25;75,36;60,2;13,81;31,03;65,83;95,73
2019;Perth, Australia;194,31;130,69;56,33;77,13;73,61;6,35;37,18;24,86;95,71
2019;Durban, South Africa;142,35;87,84;20,23;51,43;39,96;3,27;27,62;51,4;95,61
2019;San Jose, CA, United States;192,57;172,52;58,04;68,83;76,36;6,1;34,42;50,85;95,53
2019;Los Angeles, CA, United States;150,65;113,47;52,87;65,87;78,2;7,72;47,16;60,35;95,5
2019;Honolulu, HI, United States;164,22;101,03;56,22;69,92;95,67;8,66;42,52;36,85;95,33
2019;Athens, Greece;126,58;50,25;51,89;54,39;58,31;10,3;35,95;58,25;95,18
2019;Adelaide, Australia;206,65;126,41;67,84;74,2;67,47;4,43;29,75;19,67;94,96
2019;Beirut, Lebanon;105,6;49,12;54,94;68,81;60,41;15,14;38,23;90,47;94,74
2019;Melbourne, Australia;183,33;120,94;55,67;75,18;72,11;9,14;39,22;27,63;94,3
2019;Tel Aviv-Yafo, Israel;153,09;86,31;68,99;72,6;78,46;20,43;37,74;43,66;93,88
2019;Valencia, Spain;178,01;86,91;69,84;82,1;54,06;7,66;27,1;43,76;93,84
2019;Rome, Italy;110,01;64,52;46,99;59,63;69,84;19,8;46,29;66,67;93,7
2019;Haifa, Israel;148,51;91,12;67,46;74,59;73,82;11,16;30,33;73,48;93,57
2019;Bursa, Turkey;164,45;43,84;76,42;79,35;36,02;5,84;35,23;40,65;93,39
2019;Istanbul, Turkey;111,44;42,03;51,01;67,87;37,66;12,49;52,57;69,73;93,02
2019;Guadalajara, Mexico;120,33;48,77;42,07;78,18;32,94;11,94;40,34;70,52;92,83
2019;Kathmandu, Nepal;78,69;25,32;64,89;55,51;31,19;29,22;41,79;95,6;92,64
2019;Victoria, Canada;194,79;99,83;68,01;72,13;67,22;7,74;27,05;16,28;92,52
2019;Mexico City, Mexico;92,82;49,76;31,83;64,25;35,3;15,6;50,68;82,53;92,37
2019;Seattle, WA, United States;188,21;139,2;55,32;72,51;84,16;6,16;42,99;27,96;91,73
2019;Ankara, Turkey;130,16;49,39;58,65;66,99;34,29;6,91;36,32;71,58;91,49
2019;Baku, Azerbaijan;99,58;31,58;70,56;36,87;29,69;18,16;38,66;79,63;91,4
2019;Johannesburg, South Africa;129,37;89,95;19,71;58,96;45,76;3,55;42,31;61,84;91,38
2019;Vancouver, Canada;171,25;91,45;63,71;73,76;67,88;16,18;37,32;23,17;91,15
2019;Sacramento, CA, United States;183,61;131,2;51,41;70,71;77,76;3,71;26,58;42,46;90,64
2019;The Hague (Den Haag), Netherlands;181,01;93,16;70,58;78,68;76,41;7,32;42;25,89;90,61
2019;Santiago, Chile;116,18;52,15;49,54;66,8;50,62;14,45;38,53;71,19;90,21
2019;Cork, Ireland;186,62;100,71;69,84;54,61;72,43;4,48;32,73;18,41;89,78
2019;Atlanta, GA, United States;169,9;145,47;36,37;64,21;72,26;2,93;44,22;44,7;89,73
2019;Portland, OR, United States;187,61;123,51;54,77;70,31;74,93;4,93;33,22;27,19;89,56
2019;Bangalore, India;128,65;88,26;54,25;68,55;27,88;8,15;50,61;82,13;89,39
2019;Amman, Jordan;113,8;40,96;58,4;66,78;56,76;8,02;44,21;78,56;89,05
2019;Gent, Belgium;168,62;90,1;75,08;83,72;73,71;9,04;43,13;45,07;88,72
2019;Bristol, United Kingdom;176,87;111,48;60,41;73,24;69,07;8,16;27,91;41,55;88,51
2019;Cairo, Egypt;76,45;24,72;47,6;42,91;27,87;12,75;51,72;93,73;88,45
2019;Thessaloniki, Greece;131,87;47,68;65,05;56,19;56,49;10,74;26,19;63,27;88,39
2019;Paris, France;125,09;89,27;47,98;74,82;84,27;19,12;42,64;67,71;88,39
2019;London, United Kingdom;125,67;92,76;48,52;67,85;81,4;20,83;47,03;59,65;88,25
2019;Rio de Janeiro, Brazil;70,38;35,61;22,02;42,72;46,49;23,58;52,55;70,29;88,22
2019;Milan, Italy;127,59;68,87;55,58;71,06;72,64;17,28;37,39;63,46;88,12
2019;Rotterdam, Netherlands;178,32;104,49;63,89;81,3;70,59;6,69;30,35;42,48;87,89
2019;Jacksonville, FL, United States;185,15;133,31;41,71;74,83;69;2,03;35,19;32,56;87,81
2019;Birmingham, United Kingdom;157,35;96,21;44,32;73,74;63,07;7,97;36,29;44,4;87,66
2019;Amsterdam, Netherlands;173,29;96,16;65,52;70,74;80,88;11,31;30,93;30,77;87,45
2019;Orlando, FL, United States;172,42;115,68;44,49;65,3;69,38;2,96;37,08;34,29;87,23
2019;Manchester, United Kingdom;147,53;96,52;44,19;77,7;67,68;9,09;40,57;55,62;86,95
2019;Nicosia, Cyprus;142,27;60,65;70,67;49,65;64,65;7,98;21,94;60,66;86,01
2019;Dublin, Ireland;146,98;90,73;49,55;49,67;77,39;10,57;38,06;37,87;85,89
2019;Miami, FL, United States;151,75;86,92;47,09;64,04;80,45;5,91;43,02;37,91;85,69
2019;Turin, Italy;129,74;79,05;42,69;67,22;68,64;9,02;30,31;71,44;85,66
2019;Houston, TX, United States;171;146,52;39,09;72,27;63,62;2,2;42,21;52,36;85,53
2019;Madrid, Spain;150,74;79,59;64,85;78,58;60,48;12,26;35,24;56,28;85,47
2019;Antwerp, Belgium;157,9;94,55;64,93;77,22;72,18;6,01;36,67;60,27;85,42
2019;Eindhoven, Netherlands;216,39;127,31;74,89;85,62;71,79;4,48;21,38;18,52;85,38
2019;Tokyo, Japan;171,18;102,66;83,49;80,65;88,45;13,39;40,61;44,65;85,26
2019;Varna, Bulgaria;137,25;48,85;68,24;60,89;38,52;8,96;30,28;61,76;85,08
2019;Cologne, Germany;177,21;125,17;58,71;76,91;67,19;9,21;37,95;39,53;84,85
2019;Glasgow, United Kingdom;183,26;110,77;55,14;84,35;64,25;6,05;36,27;30;84,78
2019;Frankfurt, Germany;172,95;119,06;55,88;72,39;70,81;11,07;27,46;41,88;84,72
2019;Tampa, FL, United States;182,85;123,8;52,2;66,69;70,46;3,18;36,33;28,93;84,67
2019;Leeds, United Kingdom;175,02;113,13;57,38;83,89;65,1;6,8;32,13;46,94;84,59
2019;Taipei, Taiwan;139,63;57,09;84,14;85,38;63,09;32,23;31,5;49,9;84,38
2019;Tbilisi, Georgia;117,95;34,58;80,24;52,67;28,47;12,89;36,09;77,04;84,2
2019;Belgrade, Serbia;112,44;38,01;62,75;54,78;39,3;22,21;34,73;60,9;84,14
2019;Charlotte, NC, United States;195,85;145,53;54,83;75;75,63;2,4;38,02;28,22;84,05
2019;Novi Sad, Serbia;133,07;45,24;57,7;46,74;34,76;16,41;18,16;47,41;84,02
2019;Edinburgh, United Kingdom;190,43;102,18;69,13;80,38;69,5;8,7;27,66;23,54;84,01
2019;Raleigh, NC, United States;216,05;160,35;69,43;74,93;70,06;2,58;33,51;21,59;83,88
2019;Brussels, Belgium;150,85;96,71;50,6;78,16;75,45;6,91;32,43;62,51;83,85
2019;Copenhagen, Denmark;194,51;109,33;76,17;77,12;84,59;8,85;28,89;21,47;83,74
2019;Hong Kong, Hong Kong;100,9;69,34;80,68;67,35;78,14;49,42;41;66,39;83,64
2019;Shanghai, China;73,33;63,51;48,37;61,2;50,29;45,1;49,75;80,43;83,64
2019;Berlin, Germany;166,8;104,74;60,19;70,27;68,62;10,53;33,21;40,63;83,35
2019;Nashville, TN, United States;177,5;134,42;52,04;62,05;67,5;3,09;35,71;40,64;83,02
2019;Hamburg, Germany;177,64;108,24;53,39;78,98;72,84;9,76;31,36;28,2;82,75
2019;Canberra, Australia;224,3;146,53;78,66;79,91;69,73;5,44;22,93;13,95;82,72
2019;Luxembourg, Luxembourg;193,24;112,79;74,51;78,1;89,64;10,69;33,65;17,15;82,62
